# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         9 = Landscape
#         10 = Forbidden
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching)
#         bit 1 = Global parameter (=> ignore timestamp when searching, for example LandSeaMask)
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
ECG;HourlyMaximumGust;2;FFG-MS;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;HourlyMaximumGust;2;FFG-MS;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;Humidity;2;RH-PRCNT;1007;1;2;*;1;1;1;0;D;;;;;;
ECG;IceConcentration;2;IC-0TO1;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;LandSeaMask;2;LC-0TO1;1007;1;1;000000;1;1;1;2;E;;;;;;
ECG;LandSeaMask;2;LC-0TO1;1008;1;1;000000;1;1;1;2;E;;;;;;
ECG;LandSeaMask;2;LC-0TO1;1090;1;1;000000;1;1;1;2;E;;;;;;
ECG;LatentHeatFlux;2;FLLAT-JM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;LatentHeatFlux;2;FLLAT-JM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;LogNatOfPressure;2;LNSP-N;1007;1;3;*;1;1;1;0;D;;;;;;
ECG;LogNatOfPressure;2;LNSP-N;1008;1;3;*;1;1;1;0;D;;;;;;
ECG;LogNatOfPressure;2;LNSP-N;1090;1;3;*;1;1;1;0;D;;;;;;
ECG;LowCloudCover;2;NL-0TO1;1007;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;LowCloudCover;2;NL-0TO1;1008;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;LowCloudCover;2;NL-0TO1;1090;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;MaximumTemperature;2;TMAX-K;1007;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;MediumCloudCover;2;NM-0TO1;1007;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;MediumCloudCover;2;NM-0TO1;1008;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;MediumCloudCover;2;NM-0TO1;1090;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
ECG;MinimumTemperature;2;TMIN-K;1007;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;MixedLayerDepth;2;MIXHGT-M;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;MixedLayerDepth;2;MIXHGT-M;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;MixedLayerDepth;2;MIXHGT-M;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;MonthlyMaximumSnowDepth;2;SOT-RR-N;1007;1;1;000000;2;2;2;0;E;;;;;;
ECG;PrecipitableWater;2;TOTCWV-KGM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitableWater;2;TOTCWV-KGM2;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitationAmount;2;RR-KGM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitationAmount;2;RR-KGM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitationAmount;2;RR-KGM2;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitationConv;2;RRC-KGM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitationConv;2;RRC-KGM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;PrecipitationForm;2;PRECFORM-N;1007;1;1;000000;2;2;2;0;E;PRECF{$};REV_PRECF{$};;;;
ECG;PrecipitationLarge;2;RRL-KGM2;1007;1;1;000000;1;1;1;0;E;MUL{$,1000.000000};DIV{$,1000.000000};;;;
ECG;PrecipitationLarge;2;RRL-KGM2;1008;1;1;000000;1;1;1;0;E;MUL{$,1000.000000};DIV{$,1000.000000};;;;
ECG;Pressure;2;P-PA;1007;1;1;000000;1;1;1;0;E;MUL{$,0.010000};DIV{$,0.010000};;;;
ECG;Pressure;2;P-PA;1008;1;1;000000;1;1;1;0;E;MUL{$,0.010000};DIV{$,0.010000};;;;
ECG;Pressure;2;P-PA;1090;1;1;000000;1;1;1;0;E;MUL{$,0.010000};DIV{$,0.010000};;;;
ECG;RadiationLWAccumulation;2;RADLWA-JM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;RadiationLWAccumulation;2;RADLWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;RadiationLWAccumulation;2;RADLWA-JM2;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;RadiationNetSurfaceLWAccumulation;2;RNETLWA-JM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;RadiationNetSurfaceLWAccumulation;2;RNETLWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;RadiationNetSurfaceSWAccumulation;2;RNETSWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;RadiationNetSurfaceSWAccumulation;2;RNETSWA-JM2;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;SOTWindGust;2;SOT-WG-N;1007;1;1;000000;2;2;2;0;E;;;;;;
ECG;SensibleHeatFlux;2;FLSEN-JM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;SensibleHeatFlux;2;FLSEN-JM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;SkinTemperature;2;SKT-K;1007;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;SkinTemperature;2;SKT-K;1008;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;SnowAccumulation;2;SNACC-KGM2;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;SnowAccumulation;2;SNACC-KGM2;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;SnowAccumulation;2;SNACC-KGM2;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;SnowDensity;2;SND-KGM3;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;SpecificHumidity;2;Q-KGKG;1007;1;2;*;1;1;1;0;D;;;;;;
ECG;SpecificHumidity;2;Q-KGKG;1007;1;3;*;1;1;1;0;D;;;;;;
ECG;SpecificHumidity;2;Q-KGKG;1008;1;3;*;1;1;1;0;D;;;;;;
ECG;SpecificHumidity;2;Q-KGKG;1090;1;3;*;1;1;1;0;D;;;;;;
ECG;SurfaceRoughness;2;SR-M;1007;1;1;000000;1;1;1;0;E;;;;;;
ECG;SurfaceRoughness;2;SR-M;1008;1;1;000000;1;1;1;0;E;;;;;;
ECG;SurfaceRoughness;2;SR-M;1090;1;1;000000;1;1;1;0;E;;;;;;
ECG;Temperature;2;T-K;1007;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;Temperature;2;T-K;1007;1;2;*;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;Temperature;2;T-K;1007;1;3;*;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;Temperature;2;T-K;1008;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;Temperature;2;T-K;1008;1;3;*;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;Temperature;2;T-K;1090;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;Temperature;2;T-K;1090;1;3;*;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;TemperatureDeviation;2;T-STDDEV-K;1007;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;TemperatureSea;2;TSEA-K;1007;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;TemperatureSea;2;TSEA-K;1008;1;1;000000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECG;TotalCloudCover;2;N-0TO1;1007;1;1;000000;1;1;1;0;E;MUL{$,100.000000};DIV{$,100.000000};;;;
