# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         9 = Landscape
#         10 = Forbidden
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching)
#         bit 1 = Global parameter (=> ignore timestamp when searching, for example LandSeaMask)
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
ECG;IEWSS-NM2S;2;IEWSS-NM2S;1008;1;1;000000;1;1;1;0;E;;;;
ECG;IFFG-MS;2;IFFG-MS;1007;1;1;000000;1;1;1;0;E;;;;
ECG;INSSS-NM2S;2;INSSS-NM2S;1008;1;1;000000;1;1;1;0;E;;;;
ECG;LAI_HV-M2M2;2;LAI_HV-M2M2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;LAI_LV-M2M2;2;LAI_LV-M2M2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;LC-0TO1;2;LC-0TO1;1007;1;1;000000;1;1;1;0;E;;;;
ECG;LC-0TO1;2;LC-0TO1;1008;1;1;000000;1;1;1;0;E;;;;
ECG;LC-0TO1;2;LC-0TO1;1090;1;1;000000;1;1;1;0;E;;;;
ECG;LNSP-N;2;LNSP-N;1007;1;3;*;1;1;1;0;D;;;;
ECG;LNSP-N;2;LNSP-N;1008;1;3;*;1;1;1;0;D;;;;
ECG;LNSP-N;2;LNSP-N;1090;1;3;*;1;1;1;0;D;;;;
ECG;LSRH-N;2;LSRH-N;1008;1;1;000000;1;1;1;0;E;;;;
ECG;MIXHGT-M;2;MIXHGT-M;1007;1;1;000000;1;1;1;0;E;;;;
ECG;MIXHGT-M;2;MIXHGT-M;1008;1;1;000000;1;1;1;0;E;;;;
ECG;MIXHGT-M;2;MIXHGT-M;1090;1;1;000000;1;1;1;0;E;;;;
ECG;N-0TO1;2;N-0TO1;1007;1;1;000000;1;1;1;0;E;;;;
ECG;N-0TO1;2;N-0TO1;1007;1;3;*;1;1;1;0;D;;;;
ECG;N-0TO1;2;N-0TO1;1008;1;1;000000;1;1;1;0;E;;;;
ECG;N-0TO1;2;N-0TO1;1008;1;3;*;1;1;1;0;D;;;;
ECG;N-0TO1;2;N-0TO1;1090;1;1;000000;1;1;1;0;E;;;;
ECG;N-0TO1;2;N-0TO1;1090;1;3;*;1;1;1;0;D;;;;
ECG;NH-0TO1;2;NH-0TO1;1007;1;1;000000;1;1;1;0;E;;;;
ECG;NH-0TO1;2;NH-0TO1;1008;1;1;000000;1;1;1;0;E;;;;
ECG;NH-0TO1;2;NH-0TO1;1090;1;1;000000;1;1;1;0;E;;;;
ECG;NL-0TO1;2;NL-0TO1;1007;1;1;000000;1;1;1;0;E;;;;
ECG;NL-0TO1;2;NL-0TO1;1008;1;1;000000;1;1;1;0;E;;;;
ECG;NL-0TO1;2;NL-0TO1;1090;1;1;000000;1;1;1;0;E;;;;
ECG;NM-0TO1;2;NM-0TO1;1007;1;1;000000;1;1;1;0;E;;;;
ECG;NM-0TO1;2;NM-0TO1;1008;1;1;000000;1;1;1;0;E;;;;
ECG;NM-0TO1;2;NM-0TO1;1090;1;1;000000;1;1;1;0;E;;;;
ECG;O3-KGKG;2;O3-KGKG;1007;1;2;*;1;1;1;0;D;;;;
ECG;P-PA;2;P-PA;1007;1;1;000000;1;1;1;0;E;;;;
ECG;P-PA;2;P-PA;1008;1;1;000000;1;1;1;0;E;;;;
ECG;P-PA;2;P-PA;1090;1;1;000000;1;1;1;0;E;;;;
ECG;PARS-JM2;2;PARS-JM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;PGR-PA;2;PGR-PA;1007;1;1;000000;1;1;1;0;E;;;;
ECG;PGR-PA;2;PGR-PA;1008;1;1;000000;1;1;1;0;E;;;;
ECG;PGR-PA;2;PGR-PA;1090;1;1;000000;1;1;1;0;E;;;;
ECG;PRECFORM-N;2;PRECFORM-N;1007;1;1;000000;2;2;2;0;E;;;;
ECG;Q-KGKG;2;Q-KGKG;1007;1;2;*;1;1;1;0;D;;;;
ECG;Q-KGKG;2;Q-KGKG;1007;1;3;*;1;1;1;0;D;;;;
ECG;Q-KGKG;2;Q-KGKG;1008;1;3;*;1;1;1;0;D;;;;
ECG;Q-KGKG;2;Q-KGKG;1090;1;3;*;1;1;1;0;D;;;;
ECG;RADGLOA-JM2;2;RADGLOA-JM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RADGLOA-JM2;2;RADGLOA-JM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RADGLOA-JM2;2;RADGLOA-JM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;RADGLOCA-JM2;2;RADGLOCA-JM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RADLWA-JM2;2;RADLWA-JM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RADLWA-JM2;2;RADLWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RADLWA-JM2;2;RADLWA-JM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;RADLWCA-JM2;2;RADLWCA-JM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RH-PRCNT;2;RH-PRCNT;1007;1;2;*;1;1;1;0;D;;;;
ECG;RNETLWA-JM2;2;RNETLWA-JM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RNETLWA-JM2;2;RNETLWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RNETSWA-JM2;2;RNETSWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RNETSWA-JM2;2;RNETSWA-JM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;RR-KGM2;2;RR-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RR-KGM2;2;RR-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RR-KGM2;2;RR-KGM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;RR-M;2;RR-M;1090;1;1;000000;1;1;1;0;E;;;;
ECG;RRC-KGM2;2;RRC-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RRC-KGM2;2;RRC-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RRL-KGM2;2;RRL-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RRL-KGM2;2;RRL-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;RTOPLWA-JM2;2;RTOPLWA-JM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;RTOPLWA-JM2;2;RTOPLWA-JM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;SD-TM2;2;SD-TM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;SD-TM2;2;SD-TM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;SKT-K;2;SKT-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;SKT-K;2;SKT-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;SNACC-KGM2;2;SNACC-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;SNACC-KGM2;2;SNACC-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;SNACC-KGM2;2;SNACC-KGM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;SND-KGM3;2;SND-KGM3;1008;1;1;000000;1;1;1;0;E;;;;
ECG;SOILWET-M3M3;2;SOILWET-M3M3;1008;1;9;000000;1;1;1;0;E;;;;
ECG;SOILWET-M3M3;2;SOILWET-M3M3;1008;1;9;000007;1;1;1;0;D;;;;
ECG;SOT-RR-N;2;SOT-RR-N;1007;1;1;000000;2;2;2;0;E;;;;
ECG;SOT-WG-N;2;SOT-WG-N;1007;1;1;000000;2;2;2;0;E;;;;
ECG;SR-M;2;SR-M;1007;1;1;000000;1;1;1;0;E;;;;
ECG;SR-M;2;SR-M;1008;1;1;000000;1;1;1;0;E;;;;
ECG;SR-M;2;SR-M;1090;1;1;000000;1;1;1;0;E;;;;
ECG;T-K;2;T-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;T-K;2;T-K;1007;1;2;*;1;1;1;0;D;;;;
ECG;T-K;2;T-K;1007;1;3;*;1;1;1;0;D;;;;
ECG;T-K;2;T-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;T-K;2;T-K;1008;1;3;*;1;1;1;0;D;;;;
ECG;T-K;2;T-K;1090;1;1;000000;1;1;1;0;E;;;;
ECG;T-K;2;T-K;1090;1;3;*;1;1;1;0;D;;;;
ECG;T-MEAN-K;2;T-MEAN-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;T-MEAN-K;2;T-MEAN-K;1007;1;2;*;1;1;1;0;D;;;;
ECG;T-STDDEV-K;2;T-STDDEV-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TCIW-KGM2;2;TCIW-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TCLW-KGM2;2;TCLW-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TCW-KGM2;2;TCW-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TCW-KGM2;2;TCW-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TCW-KGM2;2;TCW-KGM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;TD-K;2;TD-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TD-K;2;TD-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TD-K;2;TD-K;1090;1;1;000000;1;1;1;0;E;;;;
ECG;TG-K;2;TG-K;1007;1;9;000000;1;1;1;0;E;;;;
ECG;TG-K;2;TG-K;1008;1;9;000000;1;1;1;0;E;;;;
ECG;TG-K;2;TG-K;1090;1;9;000000;1;1;1;0;E;;;;
ECG;TMAX-K;2;TMAX-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TMAX3H-K;2;TMAX3H-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TMAX6H-K;2;TMAX6H-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TMAX6H-K;2;TMAX6H-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TMIN-K;2;TMIN-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TMIN3H-K;2;TMIN3H-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TMIN6H-K;2;TMIN6H-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TMIN6H-K;2;TMIN6H-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TOTCWV-KGM2;2;TOTCWV-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TOTCWV-KGM2;2;TOTCWV-KGM2;1090;1;1;000000;1;1;1;0;E;;;;
ECG;TOZONE-KGM2;2;TOZONE-KGM2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TOZONE-KGM2;2;TOZONE-KGM2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TSEA-K;2;TSEA-K;1007;1;1;000000;1;1;1;0;E;;;;
ECG;TSEA-K;2;TSEA-K;1008;1;1;000000;1;1;1;0;E;;;;
ECG;TSOIL-K;2;TSOIL-K;1007;1;9;000007;1;1;1;0;E;;;;
ECG;TSOIL-K;2;TSOIL-K;1007;1;9;000028;1;1;1;0;D;;;;
ECG;TSOIL-K;2;TSOIL-K;1007;1;9;000100;1;1;1;0;D;;;;
ECG;U-MS;2;U-MS;1007;1;1;000000;2;2;2;0;E;;;;
ECG;U-MS;2;U-MS;1007;1;2;*;2;2;2;0;D;;;;
ECG;U-MS;2;U-MS;1007;1;3;*;2;2;2;0;D;;;;
ECG;U-MS;2;U-MS;1008;1;1;000000;2;2;2;0;E;;;;
ECG;U-MS;2;U-MS;1008;1;1;000100;2;2;2;0;D;;;;
ECG;U-MS;2;U-MS;1008;1;3;*;2;2;2;0;D;;;;
ECG;U-MS;2;U-MS;1090;1;1;000000;2;2;2;0;E;;;;
ECG;U-MS;2;U-MS;1090;1;3;*;2;2;2;0;D;;;;
ECG;V-MS;2;V-MS;1007;1;1;000000;2;2;2;0;E;;;;
ECG;V-MS;2;V-MS;1007;1;2;*;2;2;2;0;D;;;;
ECG;V-MS;2;V-MS;1007;1;3;*;2;2;2;0;D;;;;
ECG;V-MS;2;V-MS;1008;1;1;000000;2;2;2;0;E;;;;
ECG;V-MS;2;V-MS;1008;1;1;000100;2;2;2;0;D;;;;
ECG;V-MS;2;V-MS;1008;1;3;*;2;2;2;0;D;;;;
ECG;V-MS;2;V-MS;1090;1;1;000000;2;2;2;0;E;;;;
ECG;V-MS;2;V-MS;1090;1;3;*;2;2;2;0;D;;;;
ECG;VV-M;2;VV-M;1007;1;1;000000;1;1;1;0;E;;;;
ECG;VV-PAS;2;VV-PAS;1007;1;2;*;1;1;1;0;D;;;;
ECG;VV-PAS;2;VV-PAS;1007;1;3;*;1;1;1;0;D;;;;
ECG;VV-PAS;2;VV-PAS;1008;1;3;*;1;1;1;0;D;;;;
ECG;VV-PAS;2;VV-PAS;1090;1;3;*;1;1;1;0;D;;;;
ECG;Z-M2S2;2;Z-M2S2;1007;1;1;000000;1;1;1;0;E;;;;
ECG;Z-M2S2;2;Z-M2S2;1007;1;2;*;1;1;1;0;D;;;;
ECG;Z-M2S2;2;Z-M2S2;1008;1;1;000000;1;1;1;0;E;;;;
ECG;Z-M2S2;2;Z-M2S2;1090;1;1;000000;1;1;1;0;E;;;;
SMARTMET;DD-D;2;DD-D;1096;1;6;000010;2;2;2;0;E;;;;
SMARTMET;FF-MS;2;FF-MS;1096;1;6;000010;1;1;1;0;E;;;;
SMARTMET;FF-MS;2;FF-MS;1096;1;16;000000;1;1;1;0;E;;;;
SMARTMET;FFG-MS;2;FFG-MS;1096;1;6;000010;1;1;1;0;E;;;;
SMARTMET;FOGINT-N;2;FOGINT-N;1096;1;6;000000;2;2;2;0;E;;;;
SMARTMET;N-PRCNT;2;N-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;
SMARTMET;NH-PRCNT;2;NH-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;
SMARTMET;NL-PRCNT;2;NL-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;
SMARTMET;NM-PRCNT;2;NM-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;
SMARTMET;P-PA;2;P-PA;1096;1;7;000000;1;1;1;0;E;;;;
SMARTMET;POT-PRCNT;2;POT-PRCNT;1096;1;6;000000;1;1;1;0;E;;;;
SMARTMET;POTPRECF-N;2;POTPRECF-N;1096;1;6;000000;2;2;2;0;E;;;;
SMARTMET;POTPRECT-N;2;POTPRECT-N;1096;1;6;000000;2;2;2;0;E;;;;
SMARTMET;RH-PRCNT;2;RH-PRCNT;1096;1;6;000002;1;1;1;0;E;;;;
SMARTMET;RRR-KGM2;2;RRR-KGM2;1096;1;6;000000;1;1;1;0;E;;;;
SMARTMET;T-K;2;T-K;1096;1;6;000002;1;1;1;0;E;;;;
SMARTMET;TD-K;2;TD-K;1096;1;6;000002;1;1;1;0;E;;;;
SMARTMET;ZH-GPM;2;ZH-GPM;1096;1;6;000000;1;1;1;0;E;;;;
ECGMTA;BKN1-FT;2;BKN1-FT;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;BLTURB-N;2;BLTURB-N;1008;1;6;000000;2;2;2;0;E;;;;
ECGMTA;BRN-N;2;BRN-N;1008;1;13;006000;2;2;2;0;E;;;;
ECGMTA;BRN-N;2;BRN-N;1090;1;13;006000;2;2;2;0;E;;;;
ECGMTA;CAPE-JKG;2;CAPE-JKG;1007;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CAPE-JKG;2;CAPE-JKG;1007;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CAPE-JKG;2;CAPE-JKG;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CAPE-JKG;2;CAPE-JKG;1090;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CAPE-JKG;2;CAPE-JKG;1090;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CAPE1040-JKG;2;CAPE1040-JKG;1007;1;12;000000;1;1;1;0;E;;;;
ECGMTA;CAPE1040-JKG;2;CAPE1040-JKG;1007;1;13;000500;1;1;1;0;D;;;;
ECGMTA;CAPE1040-JKG;2;CAPE1040-JKG;1008;1;6;000000;1;1;1;0;E;;;;
ECGMTA;CAPE1040-JKG;2;CAPE1040-JKG;1090;1;12;000000;1;1;1;0;E;;;;
