ECG;VIRT-WIND-U;2;VIRT-WIND-U;1;1;00000;1;E
ECG;VIRT-WIND-V;2;VIRT-WIND-V;1;1;00000;1;E
ECG;VIRT-WIND-SPEED;2;VIRT-WIND-SPEED;1;1;00000;1;E
ECG;VIRT-WIND-DIR;2;VIRT-WIND-DIR;1;1;00000;1;E
