ECG;CloudWater;2;CLDWAT-KGKG;1;3;00100;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00101;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00102;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00103;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00104;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00105;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00106;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00107;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00108;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00109;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00110;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00111;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00112;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00113;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00114;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00115;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00116;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00117;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00118;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00119;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00120;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00121;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00122;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00123;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00124;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00125;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00126;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00127;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00128;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00129;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00130;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00131;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00132;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00133;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00134;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00135;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00136;1;D
ECG;CloudWater;2;CLDWAT-KGKG;1;3;00137;1;D
ECG;DewPoint;2;TD-K;1;1;00000;1;E
ECG;EFITemperature;2;EFI-T-K--1TO1;1;1;00000;1;E
ECG;Evaporation;2;EVAP-KGM2;1;1;00000;1;E
ECG;FreezingLevel;2;H0C-M;1;1;00000;1;E
ECG;GeopHeight;2;Z-M2S2;1;1;00000;1;E
ECG;GeopHeight;2;Z-M2S2;1;2;00300;1;D
ECG;GeopHeight;2;Z-M2S2;1;2;00500;1;D
ECG;GeopHeight;2;Z-M2S2;1;2;00700;1;D
ECG;GeopHeight;2;Z-M2S2;1;2;00850;1;D
ECG;GeopHeight;2;Z-M2S2;1;2;00925;1;D
ECG;GeopHeight;2;Z-M2S2;1;2;00950;1;D
ECG;GeopHeight;2;Z-M2S2;1;2;01000;1;D
ECG;HighCloudCover;2;NH-PRCNT;1;1;00000;1;E
ECG;Humidity;2;RH-PRCNT;1;2;00300;1;E
ECG;Humidity;2;RH-PRCNT;1;2;00500;1;D
ECG;Humidity;2;RH-PRCNT;1;2;00700;1;D
ECG;Humidity;2;RH-PRCNT;1;2;00850;1;D
ECG;Humidity;2;RH-PRCNT;1;2;00925;1;D
ECG;Humidity;2;RH-PRCNT;1;2;00950;1;D
ECG;Humidity;2;RH-PRCNT;1;2;01000;1;D
ECG;IceConcentration;2;IC-0TO1;1;1;00000;1;E
ECG;LandSeaMask;2;LC-0TO1;1;1;00000;1;E
ECG;LatentHeatFlux;2;FLLAT-JM2;1;1;00000;1;E
ECG;LogNatOfPressure;2;LNSP-N;1;3;00001;1;E
ECG;LowCloudCover;2;NL-PRCNT;1;1;00000;1;E
ECG;MaximumTemperature;2;TMAX-K;1;1;00000;1;E
ECG;MediumCloudCover;2;NM-PRCNT;1;1;00000;1;E
ECG;MinimumTemperature;2;TMIN-K;1;1;00000;1;E
ECG;MixedLayerDepth;2;MIXHGT-M;1;1;00000;1;E
ECG;PrecipitationAmount;2;RR-KGM2;1;1;00000;1;E
ECG;PrecipitationConv;2;RRC-KGM2;1;1;00000;1;E
ECG;PrecipitationLarge;2;RRL-KGM2;1;1;00000;1;E
ECG;PrecipitationType;2;PRECTYPE-N;1;1;00000;1;E
ECG;Pressure;2;P-PA;1;1;00000;1;E
ECG;RadiationGlobalAccumulation;2;RADGLOA-JM2;1;1;00000;1;E
ECG;RadiationLWAccumulation;2;RADLWA-JM2;1;1;00000;1;E
ECG;RadiationNetSurfaceLWAccumulation;2;RNETLWA-JM2;1;1;00000;1;E
ECG;RadiationNetSurfaceSWAccumulation;2;RNETSWA-JM2;1;1;00000;1;E
ECG;SensibleHeatFlux;2;FLSEN-JM2;1;1;00000;1;E
ECG;SkinTemperature;2;SKT-K;1;1;00000;1;E
ECG;SnowAccumulation;2;SNACC-KGM2;1;1;00000;1;E
ECG;SnowDensity;2;SND-KGM3;1;1;00000;1;E
ECG;SnowDepth;2;SD-M;1;1;00000;1;E
ECG;SpecificHumidity;2;Q-KGKG;1;3;00024;1;E
ECG;SpecificHumidity;2;Q-KGKG;1;3;00025;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00026;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00027;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00028;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00029;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00030;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00031;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00032;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00033;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00034;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00035;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00036;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00037;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00038;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00039;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00040;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00041;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00042;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00043;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00044;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00045;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00046;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00047;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00048;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00049;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00050;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00051;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00052;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00053;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00054;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00055;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00056;1;D
ECG;SpecificHumidity;2;Q-KGKG;1;3;00057;1;D
